_id,area,baths_count,building_floors,date,district,flat_floor,neighborhood,price,rooms_count,warming_type
60bd4b96da55dc476706a52b,290 m2,Eşyalı,13 Katlı,6 Gün Önce,Kadıköy,13. Kat,Caddebostan,8.870.000 TL,6,Kombi
60bd4b98da55dc476706a52c,85 m2,Eşyalı Değil,5 Katlı,2 Gün Önce,Kağıthane,Kot 1,Gültepe,360.000 TL,3,Kombi
60bd4b9ada55dc476706a52d,110 m2,Eşyalı Değil,5 Katlı,3 Gün Önce,Küçükçekmece,1. Kat,Cennet,395.000 TL,3,Belirtilmemiş
60bd4b9cda55dc476706a52e,135 m2,Eşyalı Değil,9 Katlı,4 Gün Önce,Kadıköy,2. Kat,Erenköy,1.375.000 TL,4,Merkezi
60bd4b9fda55dc476706a52f,150 m2,Uygun,5 Katlı,2 Gün Önce,Bahçelievler,1. Kat,Siyavuşpaşa,780.000 TL,4,Kombi
60bd4ba1da55dc476706a530,110 m2,Eşyalı Değil,6 Katlı,6 Gün Önce,Beylikdüzü,3. Kat,Yakuplu,375.000 TL,5,Kombi
60bd4ba3da55dc476706a531,125 m2,Eşyalı Değil,4 Katlı,4 Gün Önce,Üsküdar,1. Kat,Aziz Mahmut Hüdayi,1.185.000 TL,4,Kombi
60bd4ba5da55dc476706a532,145 m2,Uygun,8 Katlı,4 Gün Önce,Kadıköy,2. Kat,Caddebostan,3.500.000 TL,4,Kombi
60bd4ba8da55dc476706a533,120 m2,Eşyalı Değil,4 Katlı,2 Gün Önce,Maltepe,1. Kat,Altıntepe,595.000 TL,4,Kombi
60bd4baada55dc476706a534,110 m2,Eşyalı Değil,4 Katlı,5 Gün Önce,Esenler,1. Kat,Menderes,440.000 TL,3,Kombi
60bd4bacda55dc476706a535,95 m2,Eşyalı Değil,5 Katlı,5 Gün Önce,Beylikdüzü,2. Kat,Yakuplu,450.000 TL,3,Kombi
60bd4bafda55dc476706a536,165 m2,14 Katlı,null,5 Gün Önce,Kadıköy,8. Kat,19 Mayıs,1.865.000 TL,4,Merkezi
60bd4bb1da55dc476706a537,107 m2,Eşyalı Değil,4 Katlı,7 Gün Önce,Kadıköy,Yüksek Giriş,Rasimpaşa,665.000 TL,3,Kombi
60bd4bb3da55dc476706a538,150 m2,Eşyalı Değil,5 Katlı,5 Gün Önce,Kağıthane,2. Kat,Ortabayır,850.000 TL,4,Kombi
60bd4bb5da55dc476706a539,90 m2,Eşyalı Değil,1 Katlı,4 Gün Önce,Maltepe,Giriş Katı,İdealtepe,750.000 TL,3,Kombi
60bd4bbada55dc476706a53a,115 m2,Eşyalı Değil,4 Katlı,3 Gün Önce,Esenyurt,2. Kat,Örnek,269.000 TL,3,Kombi
60bd4bbfda55dc476706a53b,145 m2,Eşyalı Değil,4 Katlı,5 Gün Önce,Maltepe,4. Kat,Küçükyalı,1.100.000 TL,4,Kombi
60bd4bc3da55dc476706a53c,150 m2,Uygun,12 Katlı,3 Gün Önce,Kadıköy,2. Kat,Caddebostan,3.650.000 TL,4,Kombi
60bd4bc6da55dc476706a53d,100 m2,Uygun,5 Katlı,4 Gün Önce,Üsküdar,4. Kat,Valide-i Atik,785.000 TL,4,Kombi
60bd4bc9da55dc476706a53e,65 m2,Eşyalı Değil,5 Katlı,6 Gün Önce,Küçükçekmece,Yüksek Giriş,Cennet,179.000 TL,2,Kombi
60bd4bcbda55dc476706a53f,210 m2,Uygun,4 Katlı,6 Gün Önce,Küçükçekmece,4. Kat,Cumhuriyet,1.300.000 TL,5,Merkezi
60bd4bcdda55dc476706a540,60 m2,Eşyalı Değil,5 Katlı,Dün,Bahçelievler,Yüksek Giriş,Siyavuşpaşa,295.000 TL,2,Kombi
60bd4bcfda55dc476706a541,100 m2,Eşyalı Değil,4 Katlı,6 Gün Önce,Maltepe,3. Kat,Küçükyalı,720.000 TL,3,Kombi
60bd4bd2da55dc476706a542,220 m2,4 Katlı,null,2 Gün Önce,Bahçelievler,4. Kat,Bahçelievler,2.450.000 TL,7,Kombi
60bd4bd4da55dc476706a543,160 m2,Eşyalı Değil,4 Katlı,7 Gün Önce,Sancaktepe,En Üst Kat,Atatürk,365.000 TL,4,Kombi
60bd4bd6da55dc476706a544,250 m2,Uygun,14 Katlı,2 Gün Önce,Kadıköy,3. Kat,Suadiye,5.350.000 TL,5,Merkezi
60bd4bd8da55dc476706a545,220 m2,Eşyalı Değil,8 Katlı,7 Gün Önce,Maltepe,8. Kat,Yalı,2.450.000 TL,5,Kombi
60bd4bdada55dc476706a546,140 m2,Uygun,4 Katlı,2 Gün Önce,Bakırköy,2. Kat,Yeşilköy,3.800.000 TL,4,Kombi
60bd4bddda55dc476706a547,330 m2,Eşyalı Değil,15 Katlı,2 Gün Önce,Beylikdüzü,16. Kat,Adnan Kahveci,1.500.000 TL,6,Kombi
60bd4bdfda55dc476706a548,150 m2,Uygun,13 Katlı,4 Gün Önce,Kadıköy,4. Kat,Suadiye,3.250.000 TL,4,Merkezi (Pay Ölçer)
60bd4be1da55dc476706a549,350 m2,Uygun,3 Katlı,2 Gün Önce,Bakırköy,2. Kat,Şenlikköy,8.300.000 TL,8,Kombi
60bd4be3da55dc476706a54a,75 m2,Eşyalı Değil,5 Katlı,Dün,Beşiktaş,3. Kat,Vişnezade,1.050.000 TL,2,Kombi
60bd4be6da55dc476706a54b,95 m2,Eşyalı Değil,4 Katlı,6 Gün Önce,Maltepe,3. Kat,Altıntepe,760.000 TL,3,Kombi
60bd4be8da55dc476706a54c,145 m2,Uygun,4 Katlı,3 Gün Önce,Beylikdüzü,3. Kat,Cumhuriyet,349.000 TL,4,Kombi
60bd4bebda55dc476706a54d,90 m2,Eşyalı Değil,4 Katlı,2 Gün Önce,Maltepe,Yüksek Giriş,Altıntepe,480.000 TL,3,Kombi
60bd4bf0da55dc476706a54e,145 m2,Eşyalı Değil,5 Katlı,6 Gün Önce,Beylikdüzü,2. Kat,Yakuplu,400.000 TL,4,Kombi
60bd4bf2da55dc476706a54f,95 m2,Eşyalı Değil,4 Katlı,2 Gün Önce,Maltepe,Giriş Katı,Küçükyalı,695.000 TL,3,Kombi
60bd4bf4da55dc476706a550,200 m2,Uygun,4 Katlı,3 Gün Önce,Maltepe,4. Kat,İdealtepe,1.530.000 TL,5,Kombi
60bd4bf6da55dc476706a551,265 m2,Eşyalı Değil,13 Katlı,3 Gün Önce,Kadıköy,13. Kat,Göztepe,3.750.000 TL,5,Merkezi (Pay Ölçer)
60bd4bf8da55dc476706a552,260 m2,Uygun,5 Katlı,2 Gün Önce,Şişli,5. Kat,İzzet Paşa,1.470.000 TL,8,Kombi
60bd4bfada55dc476706a553,240 m2,Uygun,2 Katlı,7 Gün Önce,Bakırköy,Giriş Katı,Basınköy,2.350.000 TL,5,Kombi
60bd4bfdda55dc476706a554,90 m2,Uygun,9 Katlı,3 Gün Önce,Kadıköy,6. Kat,Kozyatağı,925.000 TL,3,Kombi
60bd4bffda55dc476706a555,115 m2,Uygun,8 Katlı,5 Gün Önce,Üsküdar,5. Kat,Bahçelievler,975.000 TL,4,Kombi
60bd4c01da55dc476706a556,150 m2,Uygun,4 Katlı,2 Gün Önce,Maltepe,4. Kat,Feyzullah,1.275.000 TL,5,Kombi
60bd4c04da55dc476706a557,130 m2,Uygun,6 Katlı,2 Gün Önce,Beylikdüzü,3. Kat,Cumhuriyet,650.000 TL,4,Kombi
60bd4c06da55dc476706a558,135 m2,Eşyalı Değil,4 Katlı,4 Gün Önce,Maltepe,1. Kat,Altıntepe,875.000 TL,4,Kombi
60bd4c08da55dc476706a559,140 m2,Eşyalı Değil,5 Katlı,5 Gün Önce,Büyükçekmece,2. Kat,Mimar Sinan Merkez,1.200.000 TL,3,Kombi
60bd4c0ada55dc476706a55a,135 m2,Uygun,10 Katlı,3 Gün Önce,Kadıköy,7. Kat,Suadiye,2.095.000 TL,4,Kombi
60bd4c0cda55dc476706a55b,85 m2,Uygun,13 Katlı,7 Gün Önce,Maltepe,Yüksek Giriş,Altayçeşme,375.000 TL,3,Merkezi (Pay Ölçer)
60bd4c0fda55dc476706a55c,172 m2,Eşyalı Değil,15 Katlı,3 Gün Önce,Zeytinburnu,6. Kat,Sümer,3.100.000 TL,4,Kombi
60bd4c11da55dc476706a55d,90 m2,3 Katlı,null,6 Gün Önce,Fatih,2. Kat,Seyyid Ömer,410.000 TL,3,Kombi
60bd4c14da55dc476706a55e,165 m2,Uygun,14 Katlı,5 Gün Önce,Kadıköy,8. Kat,19 Mayıs,1.865.000 TL,4,Merkezi
60bd4c16da55dc476706a55f,110 m2,Uygun,6 Katlı,6 Gün Önce,Beylikdüzü,2. Kat,Cumhuriyet,205.000 TL,3,Kombi
60bd4c18da55dc476706a560,120 m2,4 Katlı,null,Dün,Beyoğlu,4. Kat,Firuzağa,1.650.000 TL,3,Kombi
60bd4c1cda55dc476706a561,120 m2,4 Katlı,null,Dün,Beyoğlu,4. Kat,Firuzağa,1.650.000 TL,3,Kombi
60bd4c1eda55dc476706a562,95 m2,Eşyalı Değil,6 Katlı,5 Gün Önce,Esenyurt,Giriş Katı,Barbaros Hayrettin Paşa,180.000 TL,2,Kombi
60bd4c20da55dc476706a563,298 m2,Uygun,4 Katlı,6 Gün Önce,Sancaktepe,4. Kat,İnönü,700.000 TL,6,Kombi
60bd4c23da55dc476706a564,155 m2,Uygun,12 Katlı,6 Gün Önce,Kadıköy,2. Kat,Caddebostan,2.950.000 TL,4,Kombi
60bd4c26da55dc476706a565,85 m2,Uygun,4 Katlı,Dün,Kağıthane,Giriş Katı,Gürsel,465.000 TL,3,Kombi
60bd4c28da55dc476706a566,110 m2,Eşyalı Değil,4 Katlı,7 Gün Önce,Maltepe,Giriş Katı,Aydınevler,450.000 TL,4,Kombi
60bd4c2bda55dc476706a567,155 m2,Eşyalı Değil,5 Katlı,5 Gün Önce,Kağıthane,Çatı Katı,Merkez,600.000 TL,4,Kombi
60bd4c2dda55dc476706a568,135 m2,Eşyalı Değil,4 Katlı,7 Gün Önce,Maltepe,Yüksek Giriş,Küçükyalı,950.000 TL,4,Kombi
60bd4c30da55dc476706a569,225 m2,Eşyalı Değil,2 Katlı,2 Gün Önce,Sarıyer,Bahçe Katı,Zekeriyaköy,2.600.000 TL,5,Kombi
60bd4c32da55dc476706a56a,138 m2,Eşyalı Değil,5 Katlı,5 Gün Önce,Çekmeköy,4. Kat,Nişantepe,1.350.000 TL,3,Merkezi (Pay Ölçer)
60bd4c35da55dc476706a56b,100 m2,Eşyalı,22 Katlı,7 Gün Önce,Başakşehir,8. Kat,Bahçeşehir 1. Kısım,225.000 TL,2,Kombi
60bd4c38da55dc476706a56c,100 m2,Uygun,4 Katlı,Dün,Zeytinburnu,1. Kat,Sümer,515.000 TL,3,Kombi
60bd4c3ada55dc476706a56d,136 m2,6 Katlı,null,2 Gün Önce,Fatih,5. Kat,Şehremini,1.250.000 TL,4,Kombi
60bd4c3cda55dc476706a56e,185 m2,Uygun,13 Katlı,2 Gün Önce,Kadıköy,1. Kat,Erenköy,1.585.000 TL,5,Merkezi
60bd4c3fda55dc476706a56f,140 m2,Eşyalı Değil,8 Katlı,6 Gün Önce,Kadıköy,1. Kat,Bostancı,1.350.000 TL,4,Kombi
60bd4c42da55dc476706a570,195 m2,Uygun,4 Katlı,4 Gün Önce,Maltepe,4. Kat,Küçükyalı,1.740.000 TL,5,Kombi
60bd4c45da55dc476706a571,110 m2,Uygun,8 Katlı,2 Gün Önce,Beylikdüzü,3. Kat,Cumhuriyet,325.000 TL,3,Kombi
60bd4c48da55dc476706a572,150 m2,Uygun,5 Katlı,2 Gün Önce,Bahçelievler,1. Kat,Siyavuşpaşa,780.000 TL,4,Kombi
60bd4c4bda55dc476706a573,100 m2,Eşyalı Değil,5 Katlı,3 Gün Önce,Kağıthane,2. Kat,Gültepe,450.000 TL,3,Kombi
60bd4c50da55dc476706a574,100 m2,Eşyalı Değil,5 Katlı,3 Gün Önce,Kağıthane,2. Kat,Gültepe,450.000 TL,3,Kombi
60bd4c52da55dc476706a575,145 m2,Eşyalı Değil,12 Katlı,Dün,Beylikdüzü,7. Kat,Cumhuriyet,700.000 TL,4,Kombi
60bd4c54da55dc476706a576,364 m2,Uygun,13 Katlı,7 Gün Önce,Kadıköy,13. Kat,Göztepe,7.250.000 TL,6,Kombi
60bd4c57da55dc476706a577,120 m2,Eşyalı Değil,5 Katlı,4 Gün Önce,Beylikdüzü,1. Kat,Adnan Kahveci,474.000 TL,3,Kombi
60bd4c59da55dc476706a578,85 m2,Uygun,8 Katlı,4 Gün Önce,Üsküdar,4. Kat,İcadiye,1.175.000 TL,3,Kombi
60bd4c5bda55dc476706a579,140 m2,Uygun,33 Katlı,3 Gün Önce,Sarıyer,Bahçe Katı,Maslak,1.800.000 TL,3,Merkezi (Pay Ölçer)
60bd4c5eda55dc476706a57a,280 m2,Eşyalı Değil,4 Katlı,2 Gün Önce,Bakırköy,2. Kat,Şenlikköy,4.200.000 TL,6,Kombi
60bd4c60da55dc476706a57b,130 m2,Eşyalı Değil,8 Katlı,5 Gün Önce,Kadıköy,4. Kat,Feneryolu,1.445.000 TL,4,Merkezi (Pay Ölçer)
60bd4c62da55dc476706a57c,180 m2,Uygun,5 Katlı,3 Gün Önce,Zeytinburnu,4. Kat,Gökalp,1.100.000 TL,134,Kombi
60bd4c64da55dc476706a57d,70 m2,Uygun,4 Katlı,6 Gün Önce,Maltepe,Bahçe Katı,Altıntepe,460.000 TL,2,Kombi
60bd4c66da55dc476706a57e,86 m2,Eşyalı Değil,20 Katlı,5 Gün Önce,Beylikdüzü,6. Kat,Cumhuriyet,1.100.000 TL,2,Kombi
60bd4c69da55dc476706a57f,75 m2,Uygun,4 Katlı,2 Gün Önce,Maltepe,Giriş Katı,İdealtepe,450.000 TL,2,Kombi
60bd4c6bda55dc476706a580,160 m2,Uygun,11 Katlı,6 Gün Önce,Kadıköy,2. Kat,Feneryolu,1.850.000 TL,4,Kombi
60bd4c6dda55dc476706a581,270 m2,3,3 Katlı,5 Gün Önce,Büyükçekmece,3. Kat,Fatih,1.700.000 TL,6,Kombi
60bd4c6fda55dc476706a582,100 m2,1,15 Katlı,3 Gün Önce,Kağıthane,14. Kat,Merkez,600.000 TL,3,Merkezi (Pay Ölçer)
60bd4c72da55dc476706a583,120 m2,Eşyalı Değil,6 Katlı,2 Gün Önce,Beylikdüzü,3. Kat,Cumhuriyet,307.000 TL,3,Kombi
60bd4c74da55dc476706a584,75 m2,Uygun,4 Katlı,3 Gün Önce,Zeytinburnu,3. Kat,Yenidoğan,500.000 TL,3,Kombi
60bd4c76da55dc476706a585,104 m2,Uygun,14 Katlı,5 Gün Önce,Kadıköy,8. Kat,Göztepe,1.695.000 TL,3,Merkezi (Pay Ölçer)
60bd4c79da55dc476706a586,100 m2,Uygun değil,5 Katlı,2 Gün Önce,Gaziosmanpaşa,3. Kat,Kazım Karabekir,390.000 TL,3,Kombi
60bd4c7eda55dc476706a587,100 m2,1,15 Katlı,3 Gün Önce,Kağıthane,14. Kat,Merkez,600.000 TL,3,Merkezi (Pay Ölçer)
60bd4c81da55dc476706a588,120 m2,Eşyalı Değil,6 Katlı,2 Gün Önce,Beylikdüzü,3. Kat,Cumhuriyet,307.000 TL,3,Kombi
60bd4c83da55dc476706a589,75 m2,Uygun,4 Katlı,3 Gün Önce,Zeytinburnu,3. Kat,Yenidoğan,500.000 TL,3,Kombi
60bd4c86da55dc476706a58a,104 m2,Uygun,14 Katlı,5 Gün Önce,Kadıköy,8. Kat,Göztepe,1.695.000 TL,3,Merkezi (Pay Ölçer)
60bd4c88da55dc476706a58b,100 m2,Uygun değil,5 Katlı,2 Gün Önce,Gaziosmanpaşa,3. Kat,Kazım Karabekir,390.000 TL,3,Kombi
60bd4c8ada55dc476706a58c,90 m2,Eşyalı Değil,3 Katlı,Dün,Adalar,En Üst Kat,Burgazada,1.000.000 TL,3,Belirtilmemiş
60bd4c8cda55dc476706a58d,130 m2,2,6 Katlı,4 Gün Önce,Kadıköy,4. Kat,Kozyatağı,1.200.000 TL,4,Merkezi (Pay Ölçer)
60bd4c8eda55dc476706a58e,150 m2,Eşyalı Değil,8 Katlı,3 Gün Önce,Kadıköy,En Üst Kat,Bostancı,1.390.000 TL,5,Kombi
60bd4c91da55dc476706a58f,72 m2,Uygun,4 Katlı,Dün,Beşiktaş,4. Kat,Arnavutköy,2.500.000 TL,2,Kombi
60bd4c93da55dc476706a590,145 m2,Eşyalı Değil,13 Katlı,Dün,Kadıköy,10. Kat,Göztepe,2.700.000 TL,4,Kombi
60bd4c95da55dc476706a591,100 m2,Uygun,4 Katlı,6 Gün Önce,Maltepe,Bahçe Katı,Küçükyalı,700.000 TL,3,Kombi
60bd4c97da55dc476706a592,100 m2,5 Katlı,null,7 Gün Önce,Avcılar,2. Kat,Mustafa Kemal Paşa,267.500 TL,3,Kombi
60bd4c9ada55dc476706a593,90 m2,Eşyalı Değil,4 Katlı,6 Gün Önce,Kağıthane,1. Kat,Yahya Kemal,415.000 TL,3,Kombi
60bd4c9cda55dc476706a594,235 m2,Uygun,7 Katlı,3 Gün Önce,Avcılar,6. Kat,Ambarlı,457.000 TL,6,Kat Kaloriferi
60bd4c9eda55dc476706a595,90 m2,Eşyalı Değil,4 Katlı,7 Gün Önce,Maltepe,Yüksek Giriş,Aydınevler,459.000 TL,3,Kombi
60bd4ca0da55dc476706a596,120 m2,Uygun,5 Katlı,2 Gün Önce,Maltepe,1. Kat,Zümrütevler,579.000 TL,4,Kombi
60bd4ca2da55dc476706a597,250 m2,Uygun,5 Katlı,4 Gün Önce,Eyüpsultan,4. Kat,Rami Yeni,780.000 TL,7,Kombi
60bd4ca5da55dc476706a598,100 m2,1,15 Katlı,3 Gün Önce,Kağıthane,6. Kat,Merkez,550.000 TL,3,Merkezi (Pay Ölçer)
60bd4ca7da55dc476706a599,85 m2,Eşyalı Değil,5 Katlı,6 Gün Önce,Kağıthane,Giriş Katı,Sultan Selim,320.000 TL,3,Kombi
60bd4cacda55dc476706a59a,330 m2,Eşyalı Değil,4 Katlı,5 Gün Önce,Kartal,Villa Katı,Hürriyet,2.350.000 TL,7,Kombi
60bd4cafda55dc476706a59b,115 m2,Eşyalı Değil,28 Katlı,4 Gün Önce,Esenyurt,14. Kat,Zafer,650.000 TL,3,Kombi
60bd4cb1da55dc476706a59c,75 m2,Eşyalı Değil,4 Katlı,Dün,Beşiktaş,1. Kat,Sinanpaşa,480.000 TL,2,Kombi
60bd4cb3da55dc476706a59d,245 m2,Eşyalı Değil,4 Katlı,4 Gün Önce,Beylikdüzü,4. Kat,Kavaklı,1.000.000 TL,6,Kombi
60bd4cb5da55dc476706a59e,300 m2,4 Katlı,null,3 Gün Önce,Bakırköy,2. Kat,Şenlikköy,4.200.000 TL,6,Klima
60bd4cb8da55dc476706a59f,155 m2,Eşyalı Değil,4 Katlı,3 Gün Önce,Büyükçekmece,Giriş Katı,Atatürk,680.000 TL,4,Kombi
60bd4cbada55dc476706a5a0,85 m2,Eşyalı Değil,3 Katlı,7 Gün Önce,Bağcılar,2. Kat,Yenigün,465.000 TL,3,Kombi
60bd4cbdda55dc476706a5a1,75 m2,Eşyalı,4 Katlı,4 Gün Önce,Kadıköy,4. Kat,Caferağa,800.000 TL,2,Kombi
60bd4cbfda55dc476706a5a2,185 m2,5 Katlı,null,3 Gün Önce,Fatih,5. Kat,Haseki Sultan,1.150.000 TL,6,Kombi
60bd4cc0da55dc476706a5a3,120 m2,Uygun,6 Katlı,5 Gün Önce,Beşiktaş,5. Kat,Abbasağa,1.950.000 TL,3,Kombi
60bd4cc3da55dc476706a5a4,81 m2,8 Katlı,null,6 Gün Önce,Kadıköy,1. Kat,Bostancı,995.000 TL,3,Kombi
60bd4cc5da55dc476706a5a5,100 m2,Uygun,4 Katlı,5 Gün Önce,Beylikdüzü,3. Kat,Cumhuriyet,259.900 TL,3,Kombi
60bd4cc7da55dc476706a5a6,130 m2,Eşyalı Değil,14 Katlı,4 Gün Önce,Kadıköy,3. Kat,Erenköy,2.350.000 TL,4,Merkezi (Pay Ölçer)
60bd4ccada55dc476706a5a7,130 m2,Uygun,12 Katlı,5 Gün Önce,Kadıköy,7. Kat,Erenköy,1.895.000 TL,4,Merkezi
60bd4cccda55dc476706a5a8,110 m2,Eşyalı Değil,4 Katlı,3 Gün Önce,Maltepe,Yüksek Giriş,Altıntepe,700.000 TL,4,Kombi
60bd4cceda55dc476706a5a9,160 m2,Uygun değil,4 Katlı,4 Gün Önce,Beşiktaş,Yüksek Giriş,Ulus,3.800.000 TL,4,Merkezi
60bd4cd1da55dc476706a5aa,145 m2,Uygun,4 Katlı,5 Gün Önce,Kadıköy,Yüksek Giriş,Erenköy,1.475.000 TL,4,Merkezi
60bd4cd3da55dc476706a5ab,160 m2,Uygun,4 Katlı,7 Gün Önce,Maltepe,4. Kat,Küçükyalı,1.100.000 TL,4,Kombi
60bd4cd6da55dc476706a5ac,90 m2,Eşyalı Değil,5 Katlı,4 Gün Önce,Beylikdüzü,Giriş Katı,Adnan Kahveci,545.000 TL,3,Kombi
60bd4cdbda55dc476706a5ad,100 m2,Uygun,3 Katlı,5 Gün Önce,Fatih,1. Kat,Silivrikapı,499.000 TL,3,Kombi
60bd4cddda55dc476706a5ae,135 m2,14 Katlı,null,2 Gün Önce,Kadıköy,2. Kat,Caddebostan,3.650.000 TL,4,Merkezi (Pay Ölçer)
60bd4ce0da55dc476706a5af,135 m2,9 Katlı,null,6 Gün Önce,Kadıköy,2. Kat,Erenköy,1.375.000 TL,4,Merkezi
60bd4ce2da55dc476706a5b0,100 m2,Eşyalı Değil,7 Katlı,6 Gün Önce,Kadıköy,5. Kat,Erenköy,1.320.000 TL,3,Kombi
60bd4ce4da55dc476706a5b1,130 m2,Eşyalı Değil,4 Katlı,2 Gün Önce,Maltepe,3. Kat,Aydınevler,765.000 TL,4,Kombi
60bd4ce6da55dc476706a5b2,85 m2,Eşyalı Değil,4 Katlı,5 Gün Önce,Üsküdar,Giriş Katı,Valide-i Atik,310.000 TL,3,Kombi
60bd4ce8da55dc476706a5b3,85 m2,4 Katlı,null,Dün,Üsküdar,2. Kat,İcadiye,515.000 TL,3,Kombi
60bd4cebda55dc476706a5b4,95 m2,Eşyalı Değil,5 Katlı,2 Gün Önce,Gaziosmanpaşa,3. Kat,Karayolları,450.000 TL,3,Kombi
60bd4cedda55dc476706a5b5,165 m2,5 Katlı,null,2 Gün Önce,Bahçelievler,1. Kat,Siyavuşpaşa,780.000 TL,4,Kombi
60bd4cefda55dc476706a5b6,190 m2,Eşyalı Değil,10 Katlı,7 Gün Önce,Maltepe,6. Kat,Feyzullah,2.950.000 TL,5,Kombi
60bd4cf1da55dc476706a5b7,155 m2,Eşyalı Değil,5 Katlı,7 Gün Önce,Beylikdüzü,3. Kat,Adnan Kahveci,625.000 TL,4,Kombi
60bd4cf3da55dc476706a5b8,180 m2,Uygun,4 Katlı,3 Gün Önce,Zeytinburnu,3. Kat,Nuripaşa,875.000 TL,6,Kombi
60bd4cf5da55dc476706a5b9,125 m2,Uygun,3 Katlı,3 Gün Önce,Eyüpsultan,2. Kat,Akşemsettin,535.000 TL,4,Kombi
60bd4cf7da55dc476706a5ba,235 m2,Eşyalı Değil,14 Katlı,3 Gün Önce,Kadıköy,3. Kat,Bostancı,5.350.000 TL,5,Merkezi
60bd4cf9da55dc476706a5bb,140 m2,Eşyalı Değil,12 Katlı,5 Gün Önce,Kadıköy,6. Kat,Suadiye,2.185.000 TL,4,Kombi
60bd4cfbda55dc476706a5bc,120 m2,Eşyalı Değil,6 Katlı,3 Gün Önce,Maltepe,1. Kat,Çınar,610.000 TL,4,Kombi
60bd4cfeda55dc476706a5bd,125 m2,5 Katlı,null,2 Gün Önce,Bahçelievler,1. Kat,Soğanlı,445.000 TL,4,Kombi
60bd4d00da55dc476706a5be,180 m2,Eşyalı Değil,5 Katlı,2 Gün Önce,Eyüpsultan,5. Kat,Akşemsettin,1.395.000 TL,6,Kombi
60bd4d02da55dc476706a5bf,125 m2,Uygun,4 Katlı,5 Gün Önce,Maltepe,2. Kat,Altıntepe,675.000 TL,4,Kombi
60bd4d07da55dc476706a5c0,160 m2,Uygun,7 Katlı,5 Gün Önce,Kadıköy,7. Kat,Göztepe,1.995.000 TL,4,Merkezi
60bd4d0ada55dc476706a5c1,130 m2,Eşyalı Değil,4 Katlı,6 Gün Önce,Maltepe,2. Kat,Aydınevler,695.000 TL,4,Kombi
60bd4d0cda55dc476706a5c2,130 m2,Eşyalı Değil,7 Katlı,2 Gün Önce,Beykoz,3. Kat,Kavacık,1.175.000 TL,4,Kombi
60bd4d0eda55dc476706a5c3,160 m2,Uygun,12 Katlı,6 Gün Önce,Kadıköy,Yüksek Giriş,Caddebostan,3.200.000 TL,5,Merkezi (Pay Ölçer)
60bd4d10da55dc476706a5c4,130 m2,Eşyalı Değil,6 Katlı,4 Gün Önce,Beyoğlu,4. Kat,Kocatepe,1.750.000 TL,4,Kombi
60bd4d13da55dc476706a5c5,185 m2,Eşyalı Değil,3 Katlı,3 Gün Önce,Beylikdüzü,3. Kat,Adnan Kahveci,950.000 TL,6,Kombi
60bd4d15da55dc476706a5c6,160 m2,2,12 Katlı,4 Gün Önce,Beylikdüzü,6. Kat,Cumhuriyet,640.000 TL,4,Kombi
60bd4d17da55dc476706a5c7,140 m2,Uygun,33 Katlı,3 Gün Önce,Sarıyer,Bahçe Katı,Ayazağa,1.800.000 TL,3,Merkezi (Pay Ölçer)
60bd4d19da55dc476706a5c8,130 m2,Uygun değil,4 Katlı,4 Gün Önce,Zeytinburnu,2. Kat,Veliefendi,600.000 TL,4,Kombi
60bd4d1bda55dc476706a5c9,160 m2,Eşyalı Değil,4 Katlı,3 Gün Önce,Büyükçekmece,3. Kat,Atatürk,535.000 TL,4,Kombi
60bd4d1eda55dc476706a5ca,90 m2,1,4 Katlı,4 Gün Önce,Sancaktepe,1. Kat,Eyüp Sultan,435.000 TL,3,Kombi
60bd4d1fda55dc476706a5cb,270 m2,5 Katlı,null,4 Gün Önce,Pendik,Teras Katı,Yayalar,827.000 TL,6,Kombi
60bd4d22da55dc476706a5cc,150 m2,Eşyalı Değil,3 Katlı,3 Gün Önce,Maltepe,2. Kat,Feyzullah,817.500 TL,4,Kombi
60bd4d23da55dc476706a5cd,140 m2,Uygun,3 Katlı,3 Gün Önce,Fatih,3. Kat,Silivrikapı,1.650.000 TL,5,Kombi
60bd4d28da55dc476706a5ce,96 m2,Uygun,4 Katlı,3 Gün Önce,Esenler,Bahçe Katı,Menderes,400.000 TL,3,Kombi
60bd4d2ada55dc476706a5cf,140 m2,Uygun,5 Katlı,5 Gün Önce,Üsküdar,2. Kat,Bulgurlu,760.000 TL,4,Kombi
60bd4d2cda55dc476706a5d0,120 m2,Uygun,7 Katlı,2 Gün Önce,Maltepe,5. Kat,Bağlarbaşı,539.000 TL,4,Kombi
60bd4d2eda55dc476706a5d1,115 m2,Eşyalı Değil,4 Katlı,2 Gün Önce,Tuzla,3. Kat,Yayla,630.000 TL,4,Kombi
60bd4d30da55dc476706a5d2,102 m2,Uygun,4 Katlı,3 Gün Önce,Esenler,Yüksek Giriş,Menderes,575.000 TL,3,Kombi
60bd4d35da55dc476706a5d3,120 m2,Uygun,7 Katlı,2 Gün Önce,Maltepe,5. Kat,Bağlarbaşı,539.000 TL,4,Kombi
60bd4d37da55dc476706a5d4,115 m2,Eşyalı Değil,4 Katlı,2 Gün Önce,Tuzla,3. Kat,Yayla,630.000 TL,4,Kombi
60bd4d3ada55dc476706a5d5,102 m2,Uygun,4 Katlı,3 Gün Önce,Esenler,Yüksek Giriş,Menderes,575.000 TL,3,Kombi
